iter	MAPE
439	0.006100814629
440	0.006090200977
441	0.006083231747
442	0.006066595297
443	0.006052668534
444	0.00604570715
445	0.006034690603
446	0.006017072938
447	0.006009437436
448	0.005998122059
449	0.005982164669
450	0.005973337765
451	0.00595999113
452	0.005955496841
453	0.005948135709
454	0.005946592543
455	0.005931866194
456	0.005917927704
457	0.005911946717
458	0.005903757963
459	0.005899126573
460	0.005887238307
461	0.005876690144
462	0.005873270897
463	0.005865862142
464	0.005865139211
465	0.005856349806
466	0.005842906414
467	0.005828821256
468	0.005825791103
469	0.005814104299
470	0.005805342956
471	0.005794776305
472	0.00578990203
473	0.005781137332
474	0.005773577733
475	0.005769719862
476	0.005766387606
477	0.005737811675
478	0.005736018169
479	0.005730504698
480	0.005720694685
481	0.005709809447
482	0.005703390009
483	0.005694461879
484	0.005693627245
485	0.005683093547
486	0.005676399559
487	0.005664715588
488	0.005656864473
489	0.005652372192
490	0.005644772742
491	0.005636047338
492	0.005631303245
493	0.005614091574
494	0.005608171287
495	0.005604526661
496	0.005591858228
497	0.005579708341
498	0.005575207419
499	0.005567142009
500	0.005555714496
501	0.005552593835
502	0.005546680042
503	0.005534481271
504	0.00552707695
505	0.005514124445
506	0.005502208643
507	0.005498439919
508	0.005498103713
509	0.005495113518
510	0.005491127962
511	0.005486718489
512	0.005483771591
513	0.005479756652
514	0.005469671518
515	0.005467362337
516	0.005466191824
517	0.005463324592
518	0.00545998459
519	0.005449818947
520	0.005448937968
521	0.005446098053
522	0.005440726237
523	0.005436492895
524	0.005431176486
525	0.005425499131
526	0.00542372382
527	0.005420249771
528	0.005413129457
529	0.00540122888
530	0.005399875854
531	0.005394553894
532	0.005389307339
533	0.005375243553
534	0.005370862018
535	0.005356089509
536	0.005342773546
537	0.005338390598
538	0.005330832519
539	0.005325287161
540	0.005320831922
541	0.005310211782
542	0.005293132306
543	0.005279633435
544	0.005265209366
545	0.005259609354
546	0.005242947925
547	0.005238792559
548	0.005235668193
549	0.005233848679
550	0.005225262389
551	0.005210963611
552	0.005205108233
553	0.005196786368
554	0.005188105445
555	0.005177997037
556	0.005161893806
557	0.005155332546
558	0.005149761234
559	0.005138813047
560	0.005131400967
561	0.005130740838
562	0.005127926807
563	0.005118285035
564	0.005104390266
565	0.005096781592
566	0.005091652099
567	0.005083380357
568	0.00507929355
569	0.005072878593
570	0.005069844282
571	0.005064540268
572	0.005058425799
573	0.00504614997
574	0.005037732176
575	0.005024993901
576	0.005020525469
577	0.005011536393
578	0.005005738255
579	0.00499767223
580	0.004993925759
581	0.004985628569
582	0.004982266347
583	0.004968098574
584	0.004960571809
585	0.004958569542
586	0.0049558461
587	0.004952778267
588	0.004948276838
589	0.004947833247
590	0.004937823562
591	0.004934248175
592	0.004929653608
593	0.004928502044
594	0.004923034821
595	0.004916800178
596	0.004901297547
597	0.004895874576
598	0.004885872082
599	0.004880533854
600	0.00487583317
601	0.004871700756
602	0.004865165458
603	0.004859674773
604	0.004852887847
605	0.004837522221
606	0.004828399287
607	0.004817278995
608	0.004810349502
609	0.004806733292
610	0.004800258981
611	0.004796979614
612	0.004786290175
613	0.004777381174
614	0.004768584597
615	0.004764926847
616	0.004763282065
617	0.004761316269
618	0.004747113284
619	0.004743632708
620	0.004736042106
621	0.004735849896
622	0.004734109697
623	0.004731869541
624	0.004728975839
625	0.004726379456
626	0.004724571186
627	0.00472210694
628	0.004713295173
629	0.004698369663
630	0.004695497554
631	0.004691294834
632	0.004687013746
633	0.004682445484
634	0.004678232971
635	0.004668469169
636	0.004666610878
637	0.004661434095
638	0.004657553567
639	0.004656039463
640	0.004655233766
641	0.004644195768
642	0.004636899743
643	0.004630431931
644	0.004615623165
645	0.004611322993
646	0.004606302956
647	0.004603438665
648	0.004601686526
649	0.004594421752
650	0.004589548497
651	0.004586582335
652	0.004582157312
653	0.004580437856
654	0.004578105284
655	0.004574530487
656	0.004566320854
657	0.004563072711
658	0.004557366835
659	0.004554467418
660	0.00455143476
661	0.004550657543
662	0.004549888292
663	0.004549546208
664	0.004541651606
665	0.004540028795
666	0.004528356091
667	0.004524103036
668	0.004522570097
669	0.004518847387
670	0.004515377417
671	0.0045134858
672	0.004507503239
673	0.004503941419
674	0.004502402533
675	0.004499232309
676	0.004491911375
677	0.004489344745
678	0.004483123384
679	0.004479551617
680	0.004473582272
681	0.004472242245
682	0.004465765159
683	0.004463800085
684	0.004457105444
685	0.004449794339
686	0.004444431573
687	0.004429090728
688	0.004424770924
689	0.004415451399
690	0.004407802679
691	0.004406673146
692	0.004402475709
693	0.004392670788
694	0.004390391807
695	0.004386284316
696	0.00437705355
697	0.004375951892
698	0.004368518355
699	0.004353710469
700	0.004347709638
701	0.004342236414
702	0.004337375861
703	0.004335033887
704	0.004332252557
705	0.004327231537
706	0.004323120233
707	0.004321604178
708	0.004310902171
709	0.004308910758
710	0.004304097819
711	0.004291155013
712	0.004289163035
713	0.004286331828
714	0.004284261714
715	0.004277529442
716	0.004277101457
717	0.004274312286
718	0.004271867046
719	0.004269503118
720	0.004267231651
721	0.004262212439
722	0.004253935051
723	0.004253066597
724	0.004250683877
725	0.004245467394
726	0.004234566198
727	0.004231331142
728	0.004228028608
729	0.004224037315
730	0.00421560087
731	0.004213867965
732	0.004211573145
733	0.004210274365
734	0.004207877686
735	0.004206443413
736	0.004199111014
737	0.004197376075
738	0.004196137544
739	0.004190475291
740	0.004189810125
741	0.004185377564
742	0.00418351986
743	0.004172197888
744	0.004167976113
745	0.004165530596
746	0.004159222511
747	0.004156641573
748	0.00415059996
749	0.004143218099
750	0.004139895078
751	0.004133561952
752	0.004132939253
753	0.004125583703
754	0.004122711915
755	0.004121478692
756	0.004117972849
757	0.004112486035
758	0.004111495864
759	0.004104455116
760	0.004100551042
761	0.004094547423
762	0.004088850328
763	0.004085722581
764	0.004082835418
765	0.00407239572
766	0.004070324857
767	0.00406072164
768	0.004058889664
769	0.004053807763
770	0.004048436315
771	0.004047847555
772	0.00404728108
773	0.004044967458
774	0.004041684776
775	0.004033366082
776	0.004031295697
777	0.004028457273
778	0.004025408067
779	0.004021867315
780	0.004021358677
781	0.004019827604
782	0.004015946525
783	0.00400959032
784	0.004006113492
785	0.003999121676
786	0.003993382804
787	0.003991356531
788	0.003986799404
789	0.003986207201
790	0.003985081604
791	0.003982288372
792	0.003978058975
793	0.003973770079
794	0.003972380899
795	0.003966594664
796	0.003966409934
797	0.003962809992
798	0.003960006667
799	0.003956412135
800	0.003949289061
801	0.003946464608
802	0.003942214136
803	0.003938604891
804	0.003936173789
805	0.003930122597
806	0.003928192457
807	0.003925066873
808	0.003919263826
809	0.003918939155
810	0.003914761985
811	0.00390730933
812	0.003905176725
813	0.003903169342
814	0.003899819142
815	0.003898091483
816	0.003886353257
817	0.003884701404
818	0.003879716466
819	0.003876307851
820	0.003869403241
821	0.003864484241
822	0.003863283066
823	0.003860517366
824	0.003859600973
825	0.003854552748
826	0.003853407031
827	0.003850182044
828	0.003847207406
829	0.003844198619
830	0.003839683336
831	0.003837353285
832	0.003832248154
833	0.003826327938
834	0.003824136444
835	0.003818727885
836	0.003817483717
837	0.003814070151
838	0.003812375229
839	0.003808678261
840	0.003801692844
841	0.003794906093
842	0.003793358253
843	0.003791465685
844	0.003791161705
845	0.00379052361
846	0.003788295513
847	0.003786682077
848	0.003784150908
849	0.003779604362
850	0.003777172749
851	0.003776753054
852	0.003763647609
853	0.003759232731
854	0.003753947139
855	0.003749688763
856	0.003746156389
857	0.003744188373
858	0.003737202312
859	0.003732323497
860	0.003726721728
861	0.003724131423
862	0.003723674418
863	0.003721842225
864	0.00372000677
865	0.003718992121
866	0.003716004192
867	0.003710776954
868	0.003706784841
869	0.003703227158
870	0.00370102712
871	0.003698528924
872	0.003695869737
873	0.003692935034
874	0.003692251131
875	0.003689693417
876	0.003684233314
877	0.003675304671
878	0.003673166336
879	0.003671984918
880	0.0036709491
881	0.003669878225
882	0.00366842032
883	0.003664020735
884	0.003662918109
885	0.003662681862
886	0.003660678618
887	0.003655489966
888	0.003650860313
889	0.00365030315
890	0.003644580232
891	0.003640583692
892	0.003640431768
893	0.003636468328
894	0.003631559371
895	0.003629497812
896	0.003626327521
897	0.003615875573
898	0.003613972016
899	0.00361336324
900	0.003611078866
901	0.003609082902
902	0.003605157155
903	0.003600700621
904	0.003598508529
905	0.003595304227
906	0.003593575395
907	0.003589775864
908	0.003587356645
909	0.003585855036
910	0.003584244449
911	0.003582830382
912	0.003579270173
913	0.003577890369
914	0.003576737341
915	0.003573005144
916	0.00356951039
917	0.003565981002
918	0.003562158703
919	0.003556851136
920	0.003555194355
921	0.003551751957
922	0.003548256156
923	0.00354194163
924	0.003538279087
925	0.003537153686
926	0.003534343328
927	0.003531168283
928	0.003527786781
929	0.003522559637
930	0.003518751339
931	0.003516860457
932	0.00351155772
933	0.003510006781
934	0.00350607727
935	0.003500429295
936	0.003493795283
937	0.003487530985
938	0.003479764226
939	0.003476711655
940	0.00347501868
941	0.003472465415
942	0.003470164692
943	0.003466005457
944	0.00346428483
945	0.003461668293
946	0.003460588093
947	0.003453235678
948	0.003450789017
949	0.003450389955
950	0.003448236273
951	0.003441953633
952	0.003439685808
953	0.003438379249
954	0.003434450573
955	0.003433641531
956	0.003431608491
957	0.003428541959
958	0.003428278352
959	0.00342784847
960	0.003426744749
961	0.003424612868
962	0.003424453794
963	0.00342323696
964	0.003421180767
965	0.003419543596
966	0.003415170108
967	0.003412217857
968	0.00340779798
969	0.00340724383
970	0.003402856581
971	0.003399691536
972	0.003398566257
973	0.003396016046
974	0.003395136183
975	0.003392962892
976	0.00338854847
977	0.003387914747
978	0.003386194585
979	0.003384595502
980	0.003383263389
981	0.003379765342
982	0.003377939693
983	0.003373406618
984	0.003371290665
985	0.003366637022
986	0.00336422475
987	0.003363491735
988	0.003361293967
989	0.003360084855
990	0.00335958903
991	0.003357590736
992	0.003356413962
993	0.003354853892
994	0.003352535281
995	0.003349546494
996	0.003347735392
997	0.003344786706
998	0.003342426696
999	0.003339256153
